Latitude,Longitude,Land_to_Sea,Sea_to_Land,Slope,Storm_Frequency,Surge_Height_95th,average_wind,Soil_Type_ID,Soil_Type_Code,Soil_Type_Name,Water_Level_Change
54.5,-166.5,3.89811941758,9.60496624492,0.0446228361835141,350.0,1069.3892852467563,8.056059405510943,,9,loam,103.90167436061887
54.5,-166.0,0.0,0.0,0.0376213701079223,439.0,1254.0052416101198,8.332334961320457,,9,loam,94.81363255456256
54.5,-165.5,0.0,0.0,0.0368689404732353,452.0,1315.7512671601874,8.306701021575599,,9,loam,93.67639593792649
54.5,-165.0,292.338481431,0.0,0.0117386335609692,4.0,1446.853300294944,5.732337677362433,,9,loam,90.43871354684667
54.5,-163.0,0.0,0.0,0.00749956940038,447.0,1507.0558267177405,8.33867641635671,,9,loam,89.70385092001862
54.5,-132.5,0.0,0.0,0.004872047818852,0.0,2131.189196738645,4.42438166957216,,9,loam,118.65113431451374
54.5,-132.0,0.0,0.0,0.0023280821254355,146.0,2672.032371912637,6.899311862258936,,9,loam,122.65628096202234
54.5,-131.0,0.0,0.0,0.0222927529281199,31.0,2800.109957973462,6.021893571762936,,9,loam,126.36473220692999
54.5,-130.5,9.75691720968,0.0,1.29877042680168,0.0,2512.705456750297,2.620511051200427,,9,loam,137.38626784633874
54.5,-58.0,14.6518698516,0.0,0.0315000009536743,0.0,1215.1921964458904,4.700283498448171,4756.0,11,sandy loam,118.28196001104533
54.5,-57.5,0.0,0.0,0.0086122845801943,0.0,1083.772810701179,4.555680337168321,4756.0,11,sandy loam,118.82668971150908
54.5,-10.5,10.872820893,0.0,0.0334975377673566,426.0,678.5346796550904,8.146114000733757,,5,clay loam,121.31175200938733
54.5,-10.0,108.65310602,0.0,0.0005538422573648,3.0,721.610575646524,5.533587596250736,,5,clay loam,121.01003501267556
54.5,-9.5,6.11633783988,0.0,0.005055469259702,2.0,754.1297063541571,5.58349341020004,,5,clay loam,118.5833724978662
54.5,-9.0,33.9125806985,0.0,0.0015676795199827,1.0,800.7384170054971,4.633791248676479,,5,clay loam,119.8268325559159
54.5,-6.5,0.0,2.35564425638,0.0150493032231683,0.0,2214.978074111895,4.3322644595492665,10846.0,5,clay loam,123.66688618280752
54.5,-6.0,0.0,0.0,0.0007615196319359,0.0,2222.804848748148,5.306052126613859,10836.0,9,loam,124.66465148921459
54.5,-5.5,0.0,0.0,0.0123334981491397,89.0,2180.6871872087468,7.367594517411796,10841.0,9,loam,124.82438830040716
54.5,-5.0,13.4365753828,0.0,0.0102671829664228,245.0,3027.8621489628204,7.98671190586988,,5,clay loam,123.68586814953002
54.5,-4.5,17.6590832452,0.0,0.0208469830809442,275.0,3216.919960223683,7.957037621091596,,5,clay loam,121.8784432134153
54.5,-4.0,0.0,0.0,0.0035055032547797,6.0,3725.214635426745,5.437391720780473,,5,clay loam,123.23719384425716
54.5,-1.0,19.7935931116,0.0,0.0075928915933395,0.0,1673.078622244134,4.948494967609314,10742.0,5,clay loam,126.99603782633355
54.5,-0.5,1.54822130051,0.0,0.0122048046350008,0.0,1569.0984808279347,5.540604187259219,,9,loam,126.94057973427208
54.5,8.5,16.5014564618,50.303741597,0.0016259301814198,0.0,1809.983783247911,4.932248184534357,10183.0,5,clay loam,125.08889794366927
54.5,10.0,16.3411018133,0.0,0.0122393673597468,0.0,344.25077910760496,4.301580593481247,,9,loam,122.04697429700246
54.5,11.0,0.0,0.0,0.0034381575588554,0.0,345.2023340327125,4.714923888423615,,9,loam,122.09041848510512
54.5,13.5,7.73028735222,0.0,0.0105224523876217,0.0,248.81471651775297,4.7562524667809,,9,loam,134.49493791448043
54.5,14.0,0.0,3.95327572845,0.0010080121709149,28.0,250.7903538831182,6.870512483120248,,9,loam,133.84104262371397
54.5,14.5,6.24824645848,0.0,0.0059019582575,0.0,245.1237615564769,4.960116322424253,,9,loam,132.4156531389186
54.5,15.0,0.0,0.0,0.0069947778734828,0.0,267.93346284231814,4.378689397397374,,9,loam,132.8504668811335
54.5,15.5,0.0,0.0,0.0078252873697731,0.0,290.31981743344267,4.007238619236162,,9,loam,132.9249899226422
54.5,16.0,0.0,0.0,0.0064286506516269,0.0,289.3805935557497,4.330769924511016,,11,sandy loam,132.102437149989
54.5,18.5,0.0,0.0,0.0060173266816221,0.0,344.99162889620885,4.341566377655408,10153.0,9,loam,127.3576409268456
54.5,19.0,0.0,3.81868230647,0.0072840957917669,0.0,346.95500466100816,4.387477461464589,,9,loam,126.06887495388943
54.5,19.5,3.47235968441,0.0,0.0080233752298299,0.0,349.4123176386319,3.943710876730081,,9,loam,125.46770152245605
54.5,136.5,0.0,0.0,0.0055841760320977,0.0,1910.406728851624,3.5613861448451773,7192.0,11,sandy loam,91.60644452876066
54.5,137.0,0.0,0.0,0.0040462966801421,7.0,1514.222961698269,4.038826506750284,,11,sandy loam,91.04881296217839
54.5,137.5,2.32666491902,0.0,0.022823662938155,117.0,998.894010221674,5.559003367337169,,11,sandy loam,90.5663587901518
54.5,138.5,461.190439533,0.0,0.0090517244119753,0.0,481.33737770865287,2.836285655496164,,11,sandy loam,96.66341672433347
54.5,139.0,3234.66166373,1.9840123246,0.0188777468040831,0.0,473.8539079576318,2.477755299075035,,11,sandy loam,95.95156555166895
54.5,139.5,0.0,0.0,0.0150659656980175,0.0,402.68749362696536,2.567963212306351,,11,sandy loam,94.23041593124066
54.5,140.0,8.65698734714,0.0,0.0135455032733075,0.0,358.73785408245124,3.1078758283113954,,11,sandy loam,94.40680475080947
54.5,142.0,0.0,0.0,0.0039314284881988,109.0,254.19878762171183,6.371606346049942,,11,sandy loam,89.32372703617406
54.5,155.5,0.0,0.0,0.0045025784101858,0.0,2276.0124168129228,3.609255816042956,,0,,94.50905686776258
54.5,159.5,0.0,0.0,0.0047845740313048,0.0,803.0200301927559,2.645639850144414,9243.0,9,loam,89.37408460240876
54.5,160.0,0.0,0.0,0.0037046075055746,0.0,818.6340557570853,2.633688912902428,7011.0,11,sandy loam,88.85707733406691
54.0,-168.5,0.0,0.0,1.77896314577485,380.0,955.7585086764636,8.030694266587208,,9,loam,95.72353698354038
54.0,-167.5,305.884949052,10.4347431165,0.0129929324383231,0.0,986.8687100141703,4.008866857381225,,9,loam,104.9764303256984
54.0,-166.5,5.98518438869,0.0,0.0391541574564159,0.0,1304.5619264133616,4.562827353427246,,9,loam,103.90167436061887
54.0,-133.5,0.0,0.0,1.49209370973674,1.0,1501.154167731447,5.213640235968394,,9,loam,113.27359782758862
54.0,-132.0,22.5639715114,0.0,0.0027452573510249,0.0,2786.036007966083,4.168950208903437,3467.0,11,sandy loam,119.41376527003892
54.0,-131.0,2.05964682642,0.0,0.0041250281648824,205.0,2696.0004025797093,7.020093756245085,,9,loam,117.00965039920729
54.0,-57.5,21.3051854637,0.0,1.83046100549801,0.0,1250.1667013116148,4.105962822993105,4752.0,11,sandy loam,118.84026158240897
54.0,-57.0,0.0,0.0,0.0024859876333356,0.0,1039.5561186170437,4.40833156856096,,11,sandy loam,118.40609691850463
54.0,-56.5,0.0,0.0,0.0048921034287214,0.0,1005.157869290066,4.73547580600168,,11,sandy loam,118.03414734977042
54.0,-10.5,54.259193859,0.0,0.0107080766341804,9.0,696.6655932702407,6.033329012641991,,5,clay loam,120.49386335475396
54.0,-6.5,7.41187128318,0.0,0.0356409250182708,0.0,1942.4715675331147,4.522207255686852,10335.0,9,loam,123.60282673544879
54.0,-3.5,8.67753560149,0.0,0.0042869474632172,4.0,4226.252004342141,5.482302240187491,,5,clay loam,121.12219012713885
54.0,-3.0,259.874905886,0.0,0.0007592567685484,0.0,4721.230156291206,4.591638503472247,,5,clay loam,120.96077440734868
54.0,-0.5,15.8363580177,0.0,0.0141320098009845,0.0,1550.3582321193985,5.010597279672466,10779.0,9,loam,126.60673301777305
54.0,0.0,10.6860119326,0.0,0.0091799099499542,0.0,1777.3260541846353,5.096971266284725,,9,loam,126.6241611266419
54.0,6.0,0.0,42.4611900765,0.0014520166314858,171.0,1452.6125189167324,7.607320619933507,,0,,123.57274786153366
54.0,6.5,165.828188612,0.0,0.0004840251634705,98.0,1612.128698277442,7.250314717639871,,0,,123.66113284164408
54.0,7.0,11.3537284633,40.4338133505,0.001994006020784,0.0,1747.0281496177734,4.938012314160627,,0,,123.98416841984601
54.0,7.5,210.901141185,0.0,0.0025458648980274,0.0,2025.3122389920225,4.4306208373407365,,0,,124.11008540011363
54.0,8.0,81.4891759597,11.0730914125,0.0003555555592954,0.0,2134.8697143106187,4.340596828701496,,0,,124.09955735458749
54.0,8.5,8.59727966362,0.0,0.0016387575104721,0.0,2366.982458741476,4.540368240690702,,5,clay loam,124.50942924620055
54.0,10.5,3.98778969349,0.0,0.0187346154250243,0.0,361.5411462981401,3.99584482349309,10197.0,9,loam,120.22571602641699
54.0,11.0,0.0,0.0,0.0020139860463785,0.0,354.5426652483628,4.134352189503232,,9,loam,120.33020447313828
54.0,14.0,0.0,0.0,0.0016726794901408,0.0,240.65658116684887,4.424269288409368,,9,loam,133.00912312381962
54.0,14.5,0.0,0.0,0.0012832123691556,0.0,242.3693265001142,4.401747673512243,,9,loam,132.42224885597412
54.0,136.5,0.0,0.0,1.38363762489293,0.0,2553.726146193901,2.469564136374445,8636.0,11,sandy loam,90.33486017615598
54.0,137.0,0.0,0.397313567194,0.0080002424074906,0.0,1483.02605122781,2.749903304612561,,11,sandy loam,89.43550732475948
54.0,137.5,9.97402213027,3.87980389152,0.0019194725449684,0.0,1397.5404614792635,2.739176109096164,,11,sandy loam,88.59653291117822
54.0,138.0,0.0,0.0,0.0034367998758951,0.0,959.7136455896187,2.637132785599752,,11,sandy loam,88.6725647535183
54.0,140.0,46.4287667737,0.0,0.0202152080380687,0.0,372.5045275929737,3.076643437837124,8621.0,11,sandy loam,95.11155131498082
54.0,140.5,0.0,3.96797603966,0.0107301770046215,0.0,408.8891432443226,4.0482877415215,,11,sandy loam,94.12146636191825
54.0,142.5,0.0,0.0,0.0058449925246936,4.0,658.9606319725361,4.995455884770998,,11,sandy loam,88.74073847493995
54.0,155.5,0.0,0.0,0.0045576599930382,0.0,2134.0137654147447,3.933790190179296,,0,,93.9982759194307
54.0,159.5,5.52232295102,0.0,1.98539501544224,0.0,819.3661244252881,2.6370833415691943,7011.0,11,sandy loam,89.37408460240876
53.5,-169.0,0.0,0.0,0.0136761667931111,342.0,991.8048336094066,7.901817341809925,,9,loam,92.87544261949984
53.5,-168.5,6.1291647172,4.90333177376,0.0177903878513974,79.0,975.0915177150616,6.887187778591443,,9,loam,94.50992691877279
53.5,-168.0,2.04551415099,0.0,0.0267943064814574,313.0,1045.3374150737409,7.807410123145746,3494.0,9,loam,95.72353698354038
53.5,-167.5,11.0012211096,2.44471580212,0.0075342403764172,0.0,1006.7892576143978,5.023549684700178,,9,loam,94.9475676651892
53.5,-167.0,1.22235998676,16.2101859926,0.002952648899263,0.0,1344.0009487479551,5.022872965953603,3389.0,9,loam,97.1735527981445
53.5,-133.0,0.0,0.0,0.0691970430576698,0.0,1441.9534285556367,4.023695674070701,,9,loam,114.49695781901865
53.5,-132.5,4.91850703378,0.0,0.075025530844836,0.0,1415.700092779021,3.715486652137211,3458.0,11,sandy loam,111.48923899231517
53.5,-132.0,2.43609661706,0.0,0.0055540306291658,0.0,2323.163254982983,4.045236780663045,3467.0,11,sandy loam,116.77738778195429
53.5,-130.0,0.0,0.0,1.71569317785836,0.0,2117.097905851258,3.27637362221198,3458.0,11,sandy loam,114.79935951346458
53.5,-129.5,0.0,0.0,0.0648388754768348,0.0,2015.8534023632087,2.663270000314701,3458.0,11,sandy loam,116.08411589599568
53.5,-56.0,4.04740261617,0.0,0.0007710526466154,22.0,967.9541141664336,5.948782935562964,4752.0,11,sandy loam,115.66200664880795
53.5,-10.5,63.5765462043,0.0,0.201738988518826,9.0,873.6167553820399,6.029093780165385,,5,clay loam,120.54438552175131
53.5,-10.0,8.13031228465,0.0,0.0187974353644056,2.0,918.9689610867644,5.0927027321623815,10347.0,5,clay loam,120.26028340254422
53.5,-9.5,35.65337569,0.0,0.0042105413386473,2.0,1054.10177641049,4.615313104253739,10332.0,5,clay loam,118.77195211384857
53.5,-6.5,40.5117120591,0.0,0.0477730188854947,0.0,1229.1698488158224,4.385221608755574,10323.0,5,clay loam,123.07032277881127
53.5,-5.0,2.4344937295,0.0,0.0114722482993814,3.0,2588.1000247891643,5.371360519537968,,5,clay loam,120.53770263244525
53.5,-4.5,0.0,0.0,0.0408658054358607,0.0,3332.898877498388,4.75687683290058,,5,clay loam,120.15341287658644
53.5,-3.5,0.0,0.0,0.0010043026917616,0.0,3920.290297412349,4.079876277990858,,5,clay loam,118.36212181700589
53.5,0.0,49.4167541101,55.0757263483,0.0023053989067425,0.0,2116.944564907179,5.488561492936978,10730.0,9,loam,124.68176466172538
53.5,4.5,0.0,0.0,0.0037915434068814,223.0,1255.506517263541,7.743853466906103,,0,,123.41441843627663
53.5,5.0,0.0,0.0,0.0074256430295938,76.0,1120.131922607114,6.714944496018278,,0,,123.51524499911545
53.5,5.5,7.90346854043,0.0,0.0032276055172122,2.0,1196.6829656865762,5.326503163593154,,0,,123.11547138534075
53.5,6.0,16.5824428718,6.08597829024,0.112626490182328,0.0,1340.7353063726282,4.510294409947457,,0,,123.23633764700942
53.5,140.5,108.077460751,0.0,0.0011662287070461,0.0,33.560726536530666,3.24104726169453,7340.0,11,sandy loam,94.71457296478135
53.5,141.0,104.867222178,0.0,0.332173450357167,0.0,191.421733462092,3.855171863688073,,11,sandy loam,95.42821660641563
53.5,141.5,3.7225617698,0.0,0.0014425635817266,0.0,378.85957369454496,4.550642992017411,,11,sandy loam,96.26966341790072
53.5,142.0,8.10799639276,6.06852771707,0.0053551464700426,0.0,276.2336707715547,3.942624032398077,,11,sandy loam,96.26966341790072
53.5,143.0,188.369229312,0.0,0.0067506854771928,0.0,690.7744725426641,4.2352420463865394,8909.0,11,sandy loam,86.57477230139979
53.5,156.0,0.0,0.0,0.0043550303063237,0.0,1956.71971054266,3.1253318235166385,,0,,93.97900649361415
53.5,158.5,0.0,0.0,0.0117423460493887,0.0,827.7533513983046,2.364053511818936,9240.0,9,loam,88.94911735416447
53.5,159.0,0.0,0.0,1.04272459839065,0.0,862.4951524964298,2.401373826046243,7271.0,9,loam,88.94911735416447
53.5,159.5,0.0,0.0,0.0043841024074859,0.0,852.093254922008,3.03416543319926,7007.0,11,sandy loam,88.40839460297661
53.5,160.0,6.61995927702,0.0,0.0235402006241411,161.0,827.5221239536231,6.270145108456158,,11,sandy loam,89.36064288854027
53.5,172.5,21.922500526,68.6450951255,0.106052251899715,252.0,858.4581913708605,7.394305177620941,,0,,92.48926926431068
53.0,-171.0,83.653846567,0.0,0.0218756547993203,694.0,1052.2203262553212,8.684664764924783,,9,loam,90.76678577066772
53.0,-170.0,259.901033213,0.0,0.0299121750826603,692.0,1027.014823700276,8.744401311969462,,9,loam,91.53829317204969
53.0,-169.0,0.0,0.0,0.0103703460843614,604.0,1256.4016723179316,8.63161430427282,,9,loam,91.00177433952682
53.0,-132.5,2.55396224431,1.69065106313,0.018560505296317,0.0,1401.1034211585047,3.6251922365228784,,11,sandy loam,112.5523926649577
53.0,-131.5,0.0,10.5180884123,0.0233968305723359,154.0,2133.5945616384865,6.630381545776726,,11,sandy loam,114.71583950237596
53.0,-10.0,24.8005908918,0.0,0.014168342388396,2.0,969.7992242997292,5.078492710511183,,5,clay loam,119.40972351056789
53.0,-9.5,164.921247584,0.0,0.0050766559246237,0.0,972.4124023070316,4.557851749998787,,5,clay loam,117.60153478160305
53.0,-6.5,0.0,0.0,0.009678724109552,0.0,434.0696184340844,4.405114724996217,10332.0,5,clay loam,120.39849918901248
53.0,-5.0,0.0,0.0,0.0026333849553237,193.0,1390.2771991900515,7.487512761944036,,5,clay loam,119.79563183777469
53.0,-4.5,4.25278061917,0.0,0.0022045305299932,0.0,1419.4526726235165,4.485630314567021,,5,clay loam,119.51426791765225
53.0,0.0,8.76322387626,20.5652045141,0.0021299751627593,0.0,2171.655488878277,4.689286799597436,10730.0,9,loam,123.17724824431347
53.0,1.0,0.0,0.0,0.0124235520134543,0.0,1236.8365408776583,5.021429934621269,,5,clay loam,123.20063016385946
53.0,1.5,5.04571905611,0.0,0.023287503378018,0.0,1040.1370761334792,5.444118912096407,,5,clay loam,122.81755910788559
53.0,4.5,0.0,15.2575953633,0.0013694449795428,6.0,1021.489841599506,5.700730001524848,,0,,123.36244185506573
53.0,141.0,0.0,0.0,0.001913775132624,0.0,239.2434728605251,3.7517846918520426,8351.0,7,silt loam,91.38873070249853
53.0,141.5,4.1688174714,0.0,0.0005164567430543,0.0,292.0708051279862,4.203654421456385,,11,sandy loam,95.80542880286588
53.0,143.0,0.0,0.0,0.0026242933242733,0.0,599.8486991830147,4.314546011669439,7178.0,9,loam,84.51257809580281
53.0,156.0,0.0,6.33833868667,0.0041868799737642,0.0,1599.6581444420306,3.2307654745400542,,0,,93.99191486150914
53.0,172.0,191.893493468,0.0,0.0102565864251274,551.0,843.2230384533952,8.128151701903176,,0,,92.48926926431068
53.0,172.5,0.0,0.0,0.0949961041666688,179.0,852.6212475321463,7.117098424700297,,0,,92.48926926431068
53.0,173.0,29.72891759,0.0,0.056248083016128,486.0,870.0436647530457,7.977067198863755,,0,,92.80921559077355
52.5,-176.5,2689.59805209,0.0,0.0413897375014164,545.0,814.2034800917596,8.419810229299353,,0,,98.68224520430859
52.5,-175.5,1048.73680356,14.7352885859,0.138003247361861,661.0,859.4366080698951,8.68274746820155,,0,,92.77542232672289
52.5,-175.0,23.8375964368,0.0,0.0621631890774705,703.0,854.490046551563,8.788055157071849,,0,,92.02107297729108
52.5,-174.5,0.0,0.0,0.057016553066791,777.0,878.7348300815037,8.907525132829385,,0,,90.80350480404053
52.5,-174.0,3.95054750666,107.840394168,1.89397366754109,710.0,1018.484816441042,8.787951200803167,,0,,92.1799848200839
52.5,-173.5,51.1943567828,0.0,0.0065233135970066,690.0,1013.7500621403084,8.696844978171322,,0,,93.93273589147672
52.5,-172.5,47.2133616041,27.0047192498,0.0316975555205068,723.0,950.6556736547172,8.731252402290675,,0,,89.29090858829565
52.5,-131.5,0.0,0.0,0.0054394427330821,267.0,1388.1353415532149,7.401232933859047,3456.0,11,sandy loam,111.79725125223591
52.5,-129.0,0.0,0.0,1.02543828770606,0.0,1654.6832664516376,2.8982964214516205,3458.0,11,sandy loam,110.98961193861989
52.5,-128.5,4.3149924955,0.0,0.0029461511690839,0.0,1596.5930249519722,2.3301402194352963,3458.0,11,sandy loam,111.24029184417833
52.5,-56.0,0.0,0.0,0.899392156598554,0.0,1030.7518258670225,4.81991613953472,4752.0,11,sandy loam,113.68059070873089
52.5,-10.5,0.0,0.0,0.0290988032271334,0.0,985.2913132351508,4.4086767564734,,5,clay loam,118.44797551645112
52.5,-8.0,10.8213640673,0.0,0.005784961784331,0.0,1130.5222773117198,4.058155946477001,10342.0,9,loam,116.0442754482078
52.5,-7.0,16.2563002237,0.0,0.0260967275624982,0.0,1072.168477976099,5.260054424655195,10353.0,9,loam,118.51865565357316
52.5,-6.5,0.0,0.0,0.0159241139714815,0.0,854.9171201714729,4.712565661260676,10329.0,5,clay loam,118.66909747762774
52.5,-5.5,0.0,0.0,0.0086436435929695,177.0,1115.4762080105113,7.5003250140815165,,5,clay loam,117.88403208964903
52.5,-5.0,0.874133310846,0.0,0.0213671462025693,0.0,1172.8343949225305,5.254400135931295,,5,clay loam,119.72494762686598
52.5,-4.5,5.53253361344,0.0,0.0055995397430577,0.0,1257.1686114603826,4.5187429457445285,,5,clay loam,119.43501438550265
52.5,1.0,0.0,0.0,0.0071710653962464,0.0,2035.2681548092708,4.799903104680165,10789.0,5,clay loam,122.92640322864627
52.5,1.5,6.32776903744,0.0,0.0012529481132075,0.0,1929.6846841309537,5.431966410848502,10789.0,5,clay loam,123.99893887320302
52.5,4.0,0.0,127.539224204,0.0044828320004234,1.0,1350.6808630573355,5.0804766381713495,,0,,122.05920924034363
52.5,4.5,0.0,0.0,0.0055124256225266,0.0,1294.1251044501057,4.773937426767326,,0,,122.16236615441984
52.5,141.0,0.0,0.0,0.0010607601915106,0.0,322.4555345818455,3.8391071832147374,7340.0,11,sandy loam,90.46480328395316
52.5,141.5,22.6994595393,0.0,0.521509230943482,0.0,465.9757568001074,3.584029507821848,,11,sandy loam,90.46480328395316
52.5,143.0,0.0,3.79312361638,0.005356985747777,0.0,489.83334973548585,3.895835391986428,7800.0,9,loam,83.0200880149799
52.5,156.0,0.0,0.0,0.0027848250326033,0.0,1278.8560118968685,3.944761121451124,,0,,93.65382080397315
52.5,158.0,2.50027430852,0.0,0.0153989087734083,0.0,816.1414249413717,2.8678716028741307,9240.0,9,loam,90.11304829110426
52.5,158.5,0.0,0.0,0.005801209423533,97.0,808.5232213517003,5.8400979140779405,9233.0,9,loam,87.9012073559782
52.5,173.0,0.0,0.0,0.0187618863473667,805.0,849.1350672732817,8.584840543013842,,0,,91.93272220285458
52.5,173.5,0.0,0.0,0.0222203633489828,823.0,869.91330817307,8.642244192875932,,0,,90.55672960860389
52.5,177.5,0.0,6.48447898415,4.87554930505964,793.0,850.6991918263527,8.716894040982817,,9,loam,92.9660345950303
52.0,-178.5,66.6093107025,11.1315347953,0.127508153986546,798.0,827.8092960868465,8.833689230394539,,0,,93.23959558767697
52.0,-178.0,2646.18212626,0.0,0.0388581313724798,763.0,811.7120586097531,8.81944802908965,,0,,97.5264125342482
52.0,-177.5,0.0,268.250246109,1.62743681342921,593.0,899.5045067621702,8.507974040187579,,0,,94.64078147286254
52.0,-177.0,0.0,0.0,0.0089385825978068,173.0,793.6744594059325,7.455234011522774,,0,,97.57681651744949
52.0,-176.5,307.123390644,0.0,0.0009867880655371,403.0,830.7771783747838,8.100478358789365,,0,,98.68224520430859
52.0,-56.5,0.0,0.0,0.0414477902981899,2.0,786.8285576590873,5.098013916784433,4952.0,11,sandy loam,111.12585738434593
52.0,-55.5,0.0,0.0,0.0691809144962593,367.0,995.9594437645072,8.036774907122338,,11,sandy loam,110.79560380823062
52.0,-10.5,0.0,0.0,0.0256904566348472,0.0,806.5529668615945,5.0129129498285305,,5,clay loam,118.52485811229442
52.0,-9.5,0.0,6.68016655036,0.0053092910644489,0.0,903.3410136257098,4.176462317038797,10349.0,5,clay loam,117.79850413531614
52.0,-8.5,0.0,0.0,0.00564482565754,0.0,1053.9460261804572,5.104885381742569,10338.0,9,loam,112.81639831486325
52.0,-8.0,0.0,0.0,0.0199833726148486,0.0,1118.5513790525215,5.052466205373689,10338.0,9,loam,114.93361135716374
52.0,-5.5,0.0,0.0,0.0086903461046445,10.0,1066.178816407399,6.086324261251113,,5,clay loam,117.88403208964903
52.0,-5.0,29.0092713394,0.0,0.0059914262656227,3.0,1858.36734852756,5.661427273262599,10761.0,9,loam,119.13796044136406
52.0,-4.5,0.0,0.0,0.0084139515662201,0.0,2066.996385325825,4.819238319930938,10765.0,9,loam,119.08489062730607
52.0,-4.0,0.0,0.0,0.0017578603935282,0.0,2459.220735302468,4.342563675338492,10765.0,9,loam,118.84535624023991
52.0,-3.5,0.0,0.0,0.0018047653796623,0.0,3633.90783987611,4.132170468324026,10765.0,9,loam,118.11372257485431
52.0,-3.0,0.0,0.0,0.0007142857142857,0.0,3635.229057127744,4.046999989957444,10776.0,9,loam,116.2933299597344
52.0,1.0,11.0043623413,0.0,0.0067640086200114,1.0,3014.528725290428,5.426389935254029,10801.0,9,loam,119.89263472775284
52.0,3.0,0.0,8.94475899433,0.0059897437462439,78.0,2335.6049959759084,7.103693846555966,,9,loam,122.52851578053308
52.0,3.5,0.0,2.64603738705,0.0030165756412501,0.0,1791.4873186211942,4.667209026420021,,9,loam,121.4976581008764
52.0,4.0,0.0,6.70116764933,0.0022388391733805,0.0,1377.2300050520016,4.446200450695408,,9,loam,121.55539032247938
52.0,141.0,0.0,0.0,0.445568808056297,0.0,641.4081036758663,4.230373739976285,8752.0,11,sandy loam,84.06756309963588
52.0,141.5,0.0,0.0,0.0112152522783544,0.0,797.3685292819379,4.040122300106178,,11,sandy loam,85.05580259510747
52.0,143.0,18.5034534893,0.0,0.0579900504344731,0.0,461.0158073663208,4.074867847923324,7178.0,9,loam,81.21735707893815
52.0,156.0,68.5356856988,2.08484417552,0.0061582798336635,34.0,1165.340595251697,5.555160209155199,,0,,92.24873183880693
52.0,157.5,0.0,0.0,0.0354536374186483,0.0,818.0686498107341,3.3056204699182947,9240.0,9,loam,91.5022570033826
52.0,158.0,0.0,1.76448723202,0.0345655981420377,0.0,806.9900621369161,3.768829582362157,7011.0,11,sandy loam,91.03871894730432
52.0,177.0,612.930999401,0.0,0.0082702875720551,828.0,875.5822880651828,8.737465580859052,,9,loam,92.5958163159582
52.0,178.0,32.3358783001,23.8846690479,0.0397530832130112,802.0,814.3940991285242,8.70748704429922,,9,loam,92.9660345950303
52.0,178.5,71.5828278196,0.0,0.0419070319730585,807.0,810.0178632988229,8.702012380046966,,9,loam,93.88038877349665
52.0,179.5,0.0,15.4745281903,0.0534323872578946,783.0,766.77550135354,8.71587074989223,,9,loam,94.18848475139238
51.5,-59.0,1.76021912444,15.5457656108,0.0081396110716544,0.0,534.9687087981281,3.906888840709637,4754.0,11,sandy loam,109.11398049372475
51.5,-58.0,0.0,0.0,0.0053860722085465,0.0,572.346387789944,4.454545643482588,4754.0,11,sandy loam,110.62279339343993
51.5,-57.5,6.72260271404,0.0,0.0288489569861728,2.0,598.4955276675482,5.077849683729953,4754.0,11,sandy loam,110.48327958382515
51.5,-57.0,0.0,0.0,0.0014386302694152,0.0,513.8688354300376,4.7700449321017695,4754.0,11,sandy loam,109.85257527711299
51.5,-56.5,0.0,0.0,0.0041571154410737,0.0,1107.8575813327589,4.521671780623533,,11,sandy loam,109.91817969188955
51.5,-56.0,0.0,0.0,2.18396980947969,2.0,1070.5765927517762,5.159728434458756,4956.0,11,sandy loam,111.36777287366121
51.5,-10.0,3.54974811085,0.0,0.0417097388935296,282.0,820.4583771832935,7.7462705105858864,,5,clay loam,117.97062477188902
51.5,-4.5,0.0,0.0,0.0108158997964564,0.0,2284.4213930799774,5.292039610724863,,9,loam,119.24870217884099
51.5,-4.0,0.0,0.0,0.0063060374478182,0.0,2676.81376372008,4.973335259028977,,9,loam,118.47594947546774
51.5,-3.5,0.0,0.0,0.0052801383801054,0.0,2958.266995702614,4.607329694944654,10753.0,9,loam,116.65743641119784
51.5,-3.0,18.0085903091,0.0,0.0009202665824767,0.0,3733.9227458956334,4.343388430615462,,9,loam,116.2933299597344
51.5,1.0,7.0404806954,0.0,0.0087654197228018,0.0,3780.387926969684,5.078005522833653,,9,loam,119.40757763361508
51.5,2.0,0.0,0.0,0.0045333042552831,0.0,3269.163758863358,4.485303294171238,,5,clay loam,122.76131811180242
51.5,2.5,13.9295270158,0.0,0.0019440831675117,0.0,2936.048090319403,4.809813699414653,,9,loam,124.64654773067012
51.5,3.0,0.0,0.0,0.0018826954647186,0.0,2383.992233848004,4.678016123399466,,9,loam,123.3909315730454
51.5,3.5,8.3867332963,64.6628337024,0.0277902772889196,0.0,2302.623958843382,4.156571786888383,9347.0,9,loam,122.23425230425671
51.5,140.5,1.77213310395,0.0,0.0085207396464844,0.0,612.9639235880556,3.4092342409952354,7230.0,11,sandy loam,84.1276777380564
51.5,142.0,7.09326179849,0.0,0.0031654572558855,0.0,734.7283195943326,4.011274560911714,,11,sandy loam,82.22173199203473
51.5,143.0,37.906512946,0.0,0.0063104715511135,0.0,491.3808402137293,3.4014284538060564,7766.0,9,loam,81.38629584175024
51.5,156.5,0.0,0.0,0.0613884798339087,0.0,1183.1693643894382,3.3193186815651154,8336.0,5,clay loam,91.99831177275423
